payment_id,order_id,payment_status,payment_method
pay_ord_user_0089_06,ord_user_0089_06,Success,Google Pay
pay_ord_user_0090_00,ord_user_0090_00,Success,Cash
pay_ord_user_0091_00,ord_user_0091_00,Success,Credit Card
pay_ord_user_0091_01,ord_user_0091_01,Success,Google Pay
pay_ord_user_0092_00,ord_user_0092_00,Success,Credit Card
pay_ord_user_0092_01,ord_user_0092_01,Success,Apple Pay
pay_ord_user_0093_00,ord_user_0093_00,Success,Credit Card
pay_ord_user_0093_01,ord_user_0093_01,Success,Cash
pay_ord_user_0093_02,ord_user_0093_02,Success,Apple Pay
pay_ord_user_0093_03,ord_user_0093_03,Success,Credit Card
pay_ord_user_0093_04,ord_user_0093_04,Success,Cash
pay_ord_user_0093_05,ord_user_0093_05,Success,Cash
pay_ord_user_0093_06,ord_user_0093_06,Failed,Cash
pay_ord_user_0094_00,ord_user_0094_00,Failed,Credit Card
pay_ord_user_0094_01,ord_user_0094_01,Success,Apple Pay
pay_ord_user_0094_02,ord_user_0094_02,Success,Credit Card
pay_ord_user_0094_03,ord_user_0094_03,Success,Credit Card
pay_ord_user_0094_04,ord_user_0094_04,Success,Google Pay
pay_ord_user_0095_00,ord_user_0095_00,Success,Cash
pay_ord_user_0095_01,ord_user_0095_01,Success,Credit Card
pay_ord_user_0095_02,ord_user_0095_02,Success,Cash
pay_ord_user_0095_03,ord_user_0095_03,Success,Credit Card
pay_ord_user_0095_04,ord_user_0095_04,Success,Credit Card
pay_ord_user_0096_00,ord_user_0096_00,Success,Apple Pay
pay_ord_user_0096_01,ord_user_0096_01,Success,Google Pay
pay_ord_user_0097_00,ord_user_0097_00,Success,Apple Pay
pay_ord_user_0097_01,ord_user_0097_01,Success,Google Pay
pay_ord_user_0097_02,ord_user_0097_02,Success,Google Pay
pay_ord_user_0097_03,ord_user_0097_03,Success,Google Pay
pay_ord_user_0097_04,ord_user_0097_04,Success,Apple Pay
pay_ord_user_0097_05,ord_user_0097_05,Success,Cash
pay_ord_user_0097_06,ord_user_0097_06,Success,Google Pay
pay_ord_user_0097_07,ord_user_0097_07,Success,Google Pay
pay_ord_user_0098_00,ord_user_0098_00,Success,Credit Card
pay_ord_user_0098_01,ord_user_0098_01,Success,Cash
pay_ord_user_0099_00,ord_user_0099_00,Success,Credit Card
pay_ord_user_0099_01,ord_user_0099_01,Success,Credit Card
pay_ord_user_0099_02,ord_user_0099_02,Success,Credit Card
pay_ord_user_0099_03,ord_user_0099_03,Success,Apple Pay
pay_ord_user_0099_04,ord_user_0099_04,Success,Cash
pay_ord_user_0099_05,ord_user_0099_05,Success,Google Pay
pay_ord_user_0099_06,ord_user_0099_06,Success,Google Pay
pay_ord_user_0099_07,ord_user_0099_07,Success,Apple Pay
pay_ord_user_0099_08,ord_user_0099_08,Success,Credit Card
pay_ord_user_0099_09,ord_user_0099_09,Success,Google Pay
pay_ord_user_0100_00,ord_user_0100_00,Success,Apple Pay
pay_ord_user_0100_01,ord_user_0100_01,Success,Google Pay
pay_ord_user_0100_02,ord_user_0100_02,Success,Google Pay
pay_ord_user_0100_03,ord_user_0100_03,Success,Cash
pay_ord_user_0100_04,ord_user_0100_04,Success,Google Pay
pay_ord_user_0100_05,ord_user_0100_05,Success,Google Pay
pay_ord_user_0100_06,ord_user_0100_06,Success,Credit Card
pay_ord_user_0101_00,ord_user_0101_00,Success,Google Pay
pay_ord_user_0101_01,ord_user_0101_01,Success,Cash
pay_ord_user_0101_02,ord_user_0101_02,Failed,Cash
pay_ord_user_0101_03,ord_user_0101_03,Success,Credit Card
pay_ord_user_0101_04,ord_user_0101_04,Success,Credit Card
pay_ord_user_0101_05,ord_user_0101_05,Success,Google Pay
pay_ord_user_0101_06,ord_user_0101_06,Success,Cash
pay_ord_user_0102_00,ord_user_0102_00,Success,Google Pay
pay_ord_user_0102_01,ord_user_0102_01,Success,Apple Pay
pay_ord_user_0102_02,ord_user_0102_02,Failed,Google Pay
pay_ord_user_0102_03,ord_user_0102_03,Success,Cash
pay_ord_user_0102_04,ord_user_0102_04,Success,Google Pay
pay_ord_user_0103_00,ord_user_0103_00,Success,Google Pay
pay_ord_user_0103_01,ord_user_0103_01,Success,Google Pay
pay_ord_user_0103_02,ord_user_0103_02,Success,Google Pay
pay_ord_user_0103_03,ord_user_0103_03,Success,Credit Card
pay_ord_user_0103_04,ord_user_0103_04,Success,Google Pay
pay_ord_user_0103_05,ord_user_0103_05,Success,Credit Card
pay_ord_user_0104_00,ord_user_0104_00,Success,Apple Pay
pay_ord_user_0104_01,ord_user_0104_01,Success,Google Pay
pay_ord_user_0104_02,ord_user_0104_02,Success,Google Pay
pay_ord_user_0104_03,ord_user_0104_03,Failed,Google Pay
pay_ord_user_0104_04,ord_user_0104_04,Success,Credit Card
pay_ord_user_0104_05,ord_user_0104_05,Success,Credit Card
pay_ord_user_0104_06,ord_user_0104_06,Success,Credit Card
pay_ord_user_0104_07,ord_user_0104_07,Success,Apple Pay
pay_ord_user_0104_08,ord_user_0104_08,Success,Apple Pay
pay_ord_user_0105_00,ord_user_0105_00,Success,Apple Pay
pay_ord_user_0105_01,ord_user_0105_01,Success,Credit Card
pay_ord_user_0105_02,ord_user_0105_02,Success,Credit Card
pay_ord_user_0105_03,ord_user_0105_03,Success,Cash
pay_ord_user_0105_04,ord_user_0105_04,Success,Cash
pay_ord_user_0105_05,ord_user_0105_05,Success,Cash
pay_ord_user_0105_06,ord_user_0105_06,Success,Apple Pay
pay_ord_user_0105_07,ord_user_0105_07,Success,Credit Card
pay_ord_user_0105_08,ord_user_0105_08,Success,Google Pay
pay_ord_user_0106_00,ord_user_0106_00,Success,Google Pay
pay_ord_user_0106_01,ord_user_0106_01,Success,Apple Pay
pay_ord_user_0106_02,ord_user_0106_02,Success,Credit Card
pay_ord_user_0106_03,ord_user_0106_03,Success,Google Pay
pay_ord_user_0106_04,ord_user_0106_04,Success,Cash
pay_ord_user_0106_05,ord_user_0106_05,Success,Apple Pay
pay_ord_user_0106_06,ord_user_0106_06,Success,Credit Card
pay_ord_user_0106_07,ord_user_0106_07,Success,Google Pay
pay_ord_user_0106_08,ord_user_0106_08,Success,Credit Card
pay_ord_user_0106_09,ord_user_0106_09,Success,Google Pay
pay_ord_user_0107_00,ord_user_0107_00,Success,Credit Card
pay_ord_user_0108_00,ord_user_0108_00,Success,Cash
pay_ord_user_0108_01,ord_user_0108_01,Success,Cash
pay_ord_user_0108_02,ord_user_0108_02,Success,Apple Pay
pay_ord_user_0109_00,ord_user_0109_00,Success,Cash
pay_ord_user_0109_01,ord_user_0109_01,Failed,Apple Pay
pay_ord_user_0110_00,ord_user_0110_00,Success,Credit Card
pay_ord_user_0110_01,ord_user_0110_01,Success,Google Pay
pay_ord_user_0111_00,ord_user_0111_00,Success,Google Pay
pay_ord_user_0111_01,ord_user_0111_01,Success,Apple Pay
pay_ord_user_0111_02,ord_user_0111_02,Success,Cash
pay_ord_user_0111_03,ord_user_0111_03,Success,Credit Card
pay_ord_user_0111_04,ord_user_0111_04,Success,Apple Pay
pay_ord_user_0112_00,ord_user_0112_00,Success,Cash
pay_ord_user_0113_00,ord_user_0113_00,Success,Apple Pay
pay_ord_user_0113_01,ord_user_0113_01,Success,Credit Card
pay_ord_user_0113_02,ord_user_0113_02,Success,Apple Pay
pay_ord_user_0113_03,ord_user_0113_03,Success,Credit Card
pay_ord_user_0113_04,ord_user_0113_04,Success,Google Pay
pay_ord_user_0113_05,ord_user_0113_05,Success,Credit Card
pay_ord_user_0113_06,ord_user_0113_06,Success,Apple Pay
pay_ord_user_0114_00,ord_user_0114_00,Success,Cash
pay_ord_user_0115_00,ord_user_0115_00,Success,Apple Pay
pay_ord_user_0115_01,ord_user_0115_01,Success,Apple Pay
pay_ord_user_0115_02,ord_user_0115_02,Success,Google Pay
pay_ord_user_0116_00,ord_user_0116_00,Success,Cash
pay_ord_user_0116_01,ord_user_0116_01,Success,Google Pay
pay_ord_user_0117_00,ord_user_0117_00,Success,Credit Card
pay_ord_user_0117_01,ord_user_0117_01,Success,Google Pay
pay_ord_user_0117_02,ord_user_0117_02,Success,Credit Card
pay_ord_user_0117_03,ord_user_0117_03,Success,Cash
pay_ord_user_0117_04,ord_user_0117_04,Success,Google Pay
pay_ord_user_0117_05,ord_user_0117_05,Success,Apple Pay
pay_ord_user_0117_06,ord_user_0117_06,Success,Google Pay
pay_ord_user_0118_00,ord_user_0118_00,Success,Credit Card
pay_ord_user_0118_01,ord_user_0118_01,Success,Cash
pay_ord_user_0118_02,ord_user_0118_02,Success,Credit Card
pay_ord_user_0118_03,ord_user_0118_03,Success,Cash
pay_ord_user_0118_04,ord_user_0118_04,Success,Google Pay
pay_ord_user_0118_05,ord_user_0118_05,Success,Credit Card
pay_ord_user_0118_06,ord_user_0118_06,Success,Google Pay
pay_ord_user_0118_07,ord_user_0118_07,Success,Credit Card
pay_ord_user_0119_00,ord_user_0119_00,Success,Google Pay
pay_ord_user_0119_01,ord_user_0119_01,Success,Cash
pay_ord_user_0119_02,ord_user_0119_02,Success,Credit Card
pay_ord_user_0120_00,ord_user_0120_00,Success,Credit Card
pay_ord_user_0120_01,ord_user_0120_01,Success,Cash
pay_ord_user_0120_02,ord_user_0120_02,Success,Apple Pay
pay_ord_user_0121_00,ord_user_0121_00,Success,Google Pay
pay_ord_user_0121_01,ord_user_0121_01,Success,Google Pay
pay_ord_user_0121_02,ord_user_0121_02,Failed,Credit Card
pay_ord_user_0121_03,ord_user_0121_03,Success,Google Pay
pay_ord_user_0121_04,ord_user_0121_04,Success,Credit Card
pay_ord_user_0122_00,ord_user_0122_00,Success,Google Pay
pay_ord_user_0122_01,ord_user_0122_01,Success,Cash
pay_ord_user_0122_02,ord_user_0122_02,Failed,Credit Card
pay_ord_user_0122_03,ord_user_0122_03,Success,Credit Card
pay_ord_user_0122_04,ord_user_0122_04,Success,Google Pay
pay_ord_user_0123_00,ord_user_0123_00,Success,Apple Pay
pay_ord_user_0123_01,ord_user_0123_01,Failed,Apple Pay
pay_ord_user_0123_02,ord_user_0123_02,Success,Credit Card
pay_ord_user_0123_03,ord_user_0123_03,Success,Cash
pay_ord_user_0123_04,ord_user_0123_04,Success,Google Pay
pay_ord_user_0123_05,ord_user_0123_05,Success,Google Pay
pay_ord_user_0124_00,ord_user_0124_00,Success,Apple Pay
pay_ord_user_0124_01,ord_user_0124_01,Success,Apple Pay
pay_ord_user_0124_02,ord_user_0124_02,Success,Cash
pay_ord_user_0124_03,ord_user_0124_03,Success,Apple Pay
pay_ord_user_0124_04,ord_user_0124_04,Success,Google Pay
pay_ord_user_0125_00,ord_user_0125_00,Success,Apple Pay
pay_ord_user_0125_01,ord_user_0125_01,Success,Cash
pay_ord_user_0125_02,ord_user_0125_02,Success,Google Pay
pay_ord_user_0125_03,ord_user_0125_03,Success,Apple Pay
pay_ord_user_0125_04,ord_user_0125_04,Success,Google Pay
pay_ord_user_0125_05,ord_user_0125_05,Success,Cash
pay_ord_user_0126_00,ord_user_0126_00,Success,Google Pay
pay_ord_user_0126_01,ord_user_0126_01,Success,Credit Card
pay_ord_user_0126_02,ord_user_0126_02,Success,Cash
pay_ord_user_0126_03,ord_user_0126_03,Success,Cash
pay_ord_user_0127_00,ord_user_0127_00,Success,Apple Pay
pay_ord_user_0127_01,ord_user_0127_01,Success,Cash
pay_ord_user_0127_02,ord_user_0127_02,Success,Google Pay
pay_ord_user_0127_03,ord_user_0127_03,Success,Cash
pay_ord_user_0127_04,ord_user_0127_04,Success,Apple Pay
pay_ord_user_0128_00,ord_user_0128_00,Success,Cash
pay_ord_user_0128_01,ord_user_0128_01,Success,Cash
pay_ord_user_0128_02,ord_user_0128_02,Success,Google Pay
pay_ord_user_0128_03,ord_user_0128_03,Success,Apple Pay
pay_ord_user_0128_04,ord_user_0128_04,Success,Credit Card
pay_ord_user_0128_05,ord_user_0128_05,Success,Google Pay
pay_ord_user_0128_06,ord_user_0128_06,Success,Apple Pay
pay_ord_user_0128_07,ord_user_0128_07,Success,Cash
pay_ord_user_0128_08,ord_user_0128_08,Success,Apple Pay
pay_ord_user_0129_00,ord_user_0129_00,Success,Cash
pay_ord_user_0129_01,ord_user_0129_01,Success,Apple Pay
pay_ord_user_0129_02,ord_user_0129_02,Success,Credit Card
pay_ord_user_0129_03,ord_user_0129_03,Success,Google Pay
pay_ord_user_0129_04,ord_user_0129_04,Success,Cash
pay_ord_user_0129_05,ord_user_0129_05,Success,Apple Pay
pay_ord_user_0129_06,ord_user_0129_06,Success,Google Pay
pay_ord_user_0130_00,ord_user_0130_00,Success,Credit Card
pay_ord_user_0130_01,ord_user_0130_01,Success,Google Pay
pay_ord_user_0130_02,ord_user_0130_02,Success,Credit Card
pay_ord_user_0131_00,ord_user_0131_00,Success,Cash
pay_ord_user_0131_01,ord_user_0131_01,Success,Credit Card
pay_ord_user_0131_02,ord_user_0131_02,Success,Google Pay
pay_ord_user_0131_03,ord_user_0131_03,Success,Apple Pay
pay_ord_user_0131_04,ord_user_0131_04,Success,Cash
pay_ord_user_0131_05,ord_user_0131_05,Success,Credit Card
pay_ord_user_0131_06,ord_user_0131_06,Success,Apple Pay
pay_ord_user_0132_00,ord_user_0132_00,Success,Credit Card
pay_ord_user_0132_01,ord_user_0132_01,Success,Google Pay
pay_ord_user_0132_02,ord_user_0132_02,Success,Google Pay
pay_ord_user_0132_03,ord_user_0132_03,Success,Google Pay
pay_ord_user_0133_00,ord_user_0133_00,Success,Apple Pay
pay_ord_user_0133_01,ord_user_0133_01,Success,Cash
pay_ord_user_0133_02,ord_user_0133_02,Success,Credit Card
pay_ord_user_0133_03,ord_user_0133_03,Success,Cash
pay_ord_user_0134_00,ord_user_0134_00,Failed,Google Pay
pay_ord_user_0134_01,ord_user_0134_01,Failed,Google Pay
pay_ord_user_0135_00,ord_user_0135_00,Success,Credit Card
pay_ord_user_0135_01,ord_user_0135_01,Success,Apple Pay
pay_ord_user_0135_02,ord_user_0135_02,Success,Cash
pay_ord_user_0135_03,ord_user_0135_03,Success,Apple Pay
pay_ord_user_0136_00,ord_user_0136_00,Success,Cash
pay_ord_user_0136_01,ord_user_0136_01,Success,Apple Pay
pay_ord_user_0136_02,ord_user_0136_02,Success,Google Pay
pay_ord_user_0136_03,ord_user_0136_03,Failed,Credit Card
pay_ord_user_0137_00,ord_user_0137_00,Failed,Google Pay
pay_ord_user_0137_01,ord_user_0137_01,Success,Google Pay
pay_ord_user_0137_02,ord_user_0137_02,Success,Apple Pay
pay_ord_user_0137_03,ord_user_0137_03,Success,Cash
pay_ord_user_0138_00,ord_user_0138_00,Success,Cash
pay_ord_user_0138_01,ord_user_0138_01,Success,Cash
pay_ord_user_0138_02,ord_user_0138_02,Success,Cash
pay_ord_user_0139_00,ord_user_0139_00,Success,Google Pay
pay_ord_user_0139_01,ord_user_0139_01,Success,Apple Pay
pay_ord_user_0139_02,ord_user_0139_02,Success,Credit Card
pay_ord_user_0139_03,ord_user_0139_03,Success,Credit Card
pay_ord_user_0139_04,ord_user_0139_04,Success,Cash
pay_ord_user_0139_05,ord_user_0139_05,Success,Google Pay
pay_ord_user_0139_06,ord_user_0139_06,Success,Cash
pay_ord_user_0139_07,ord_user_0139_07,Success,Google Pay
pay_ord_user_0139_08,ord_user_0139_08,Success,Google Pay
pay_ord_user_0139_09,ord_user_0139_09,Failed,Apple Pay
pay_ord_user_0139_10,ord_user_0139_10,Success,Google Pay
pay_ord_user_0139_11,ord_user_0139_11,Success,Apple Pay
pay_ord_user_0140_00,ord_user_0140_00,Success,Apple Pay
pay_ord_user_0140_01,ord_user_0140_01,Success,Credit Card
pay_ord_user_0141_00,ord_user_0141_00,Success,Google Pay
pay_ord_user_0141_01,ord_user_0141_01,Success,Cash
pay_ord_user_0141_02,ord_user_0141_02,Success,Apple Pay
pay_ord_user_0141_03,ord_user_0141_03,Success,Apple Pay
pay_ord_user_0141_04,ord_user_0141_04,Success,Apple Pay
pay_ord_user_0142_00,ord_user_0142_00,Success,Credit Card
pay_ord_user_0142_01,ord_user_0142_01,Success,Google Pay
pay_ord_user_0142_02,ord_user_0142_02,Success,Apple Pay
pay_ord_user_0142_03,ord_user_0142_03,Success,Apple Pay
pay_ord_user_0142_04,ord_user_0142_04,Success,Credit Card
pay_ord_user_0142_05,ord_user_0142_05,Success,Cash
pay_ord_user_0142_06,ord_user_0142_06,Success,Apple Pay
pay_ord_user_0142_07,ord_user_0142_07,Success,Cash
pay_ord_user_0142_08,ord_user_0142_08,Success,Apple Pay
pay_ord_user_0143_00,ord_user_0143_00,Success,Cash
pay_ord_user_0143_01,ord_user_0143_01,Success,Apple Pay
pay_ord_user_0143_02,ord_user_0143_02,Success,Google Pay
pay_ord_user_0143_03,ord_user_0143_03,Success,Apple Pay
pay_ord_user_0143_04,ord_user_0143_04,Success,Cash
pay_ord_user_0143_05,ord_user_0143_05,Success,Credit Card
pay_ord_user_0143_06,ord_user_0143_06,Success,Credit Card
pay_ord_user_0144_00,ord_user_0144_00,Success,Credit Card
pay_ord_user_0144_01,ord_user_0144_01,Success,Credit Card
pay_ord_user_0144_02,ord_user_0144_02,Success,Apple Pay
pay_ord_user_0144_03,ord_user_0144_03,Success,Google Pay
pay_ord_user_0144_04,ord_user_0144_04,Success,Credit Card
pay_ord_user_0144_05,ord_user_0144_05,Success,Cash
pay_ord_user_0144_06,ord_user_0144_06,Success,Cash
pay_ord_user_0144_07,ord_user_0144_07,Success,Apple Pay
pay_ord_user_0145_00,ord_user_0145_00,Success,Apple Pay
pay_ord_user_0145_01,ord_user_0145_01,Success,Google Pay
pay_ord_user_0145_02,ord_user_0145_02,Success,Credit Card
pay_ord_user_0145_03,ord_user_0145_03,Success,Cash
pay_ord_user_0145_04,ord_user_0145_04,Success,Apple Pay
pay_ord_user_0146_00,ord_user_0146_00,Success,Credit Card
pay_ord_user_0146_01,ord_user_0146_01,Success,Credit Card
pay_ord_user_0146_02,ord_user_0146_02,Success,Cash
pay_ord_user_0146_03,ord_user_0146_03,Success,Cash
pay_ord_user_0146_04,ord_user_0146_04,Success,Cash
pay_ord_user_0146_05,ord_user_0146_05,Success,Cash
pay_ord_user_0146_06,ord_user_0146_06,Success,Apple Pay
pay_ord_user_0146_07,ord_user_0146_07,Success,Apple Pay
pay_ord_user_0147_00,ord_user_0147_00,Success,Google Pay
pay_ord_user_0147_01,ord_user_0147_01,Success,Google Pay
pay_ord_user_0147_02,ord_user_0147_02,Success,Apple Pay
pay_ord_user_0147_03,ord_user_0147_03,Success,Credit Card
pay_ord_user_0147_04,ord_user_0147_04,Success,Cash
pay_ord_user_0147_05,ord_user_0147_05,Success,Cash
pay_ord_user_0147_06,ord_user_0147_06,Success,Apple Pay
pay_ord_user_0147_07,ord_user_0147_07,Success,Apple Pay
pay_ord_user_0147_08,ord_user_0147_08,Success,Cash
pay_ord_user_0147_09,ord_user_0147_09,Success,Cash
pay_ord_user_0148_00,ord_user_0148_00,Success,Google Pay
pay_ord_user_0148_01,ord_user_0148_01,Success,Cash
pay_ord_user_0148_02,ord_user_0148_02,Success,Google Pay
pay_ord_user_0148_03,ord_user_0148_03,Success,Google Pay
pay_ord_user_0148_04,ord_user_0148_04,Success,Cash
pay_ord_user_0148_05,ord_user_0148_05,Success,Google Pay
pay_ord_user_0148_06,ord_user_0148_06,Success,Credit Card
pay_ord_user_0148_07,ord_user_0148_07,Success,Credit Card
pay_ord_user_0148_08,ord_user_0148_08,Success,Google Pay
pay_ord_user_0148_09,ord_user_0148_09,Success,Google Pay
pay_ord_user_0148_10,ord_user_0148_10,Success,Google Pay
pay_ord_user_0148_11,ord_user_0148_11,Success,Google Pay
pay_ord_user_0149_00,ord_user_0149_00,Success,Google Pay
pay_ord_user_0150_00,ord_user_0150_00,Success,Apple Pay
pay_ord_user_0150_01,ord_user_0150_01,Success,Apple Pay
pay_ord_user_0150_02,ord_user_0150_02,Success,Apple Pay
pay_ord_user_0150_03,ord_user_0150_03,Success,Google Pay
pay_ord_user_0150_04,ord_user_0150_04,Success,Cash
pay_ord_user_0151_00,ord_user_0151_00,Success,Credit Card
pay_ord_user_0151_01,ord_user_0151_01,Success,Credit Card
pay_ord_user_0151_02,ord_user_0151_02,Success,Google Pay
pay_ord_user_0152_00,ord_user_0152_00,Failed,Cash
pay_ord_user_0152_01,ord_user_0152_01,Success,Google Pay
pay_ord_user_0152_02,ord_user_0152_02,Success,Credit Card
pay_ord_user_0152_03,ord_user_0152_03,Success,Credit Card
pay_ord_user_0152_04,ord_user_0152_04,Success,Cash
pay_ord_user_0153_00,ord_user_0153_00,Success,Credit Card
pay_ord_user_0153_01,ord_user_0153_01,Success,Cash
pay_ord_user_0153_02,ord_user_0153_02,Success,Cash
pay_ord_user_0154_00,ord_user_0154_00,Success,Cash
pay_ord_user_0154_01,ord_user_0154_01,Success,Apple Pay
pay_ord_user_0154_02,ord_user_0154_02,Failed,Google Pay
pay_ord_user_0154_03,ord_user_0154_03,Success,Google Pay
pay_ord_user_0154_04,ord_user_0154_04,Success,Cash
pay_ord_user_0154_05,ord_user_0154_05,Success,Google Pay
pay_ord_user_0155_00,ord_user_0155_00,Failed,Credit Card
pay_ord_user_0155_01,ord_user_0155_01,Success,Credit Card
pay_ord_user_0155_02,ord_user_0155_02,Success,Apple Pay
pay_ord_user_0155_03,ord_user_0155_03,Success,Apple Pay
pay_ord_user_0155_04,ord_user_0155_04,Success,Cash
pay_ord_user_0155_05,ord_user_0155_05,Success,Cash
pay_ord_user_0156_00,ord_user_0156_00,Success,Apple Pay
pay_ord_user_0156_01,ord_user_0156_01,Success,Credit Card
pay_ord_user_0156_02,ord_user_0156_02,Success,Google Pay
pay_ord_user_0156_03,ord_user_0156_03,Success,Apple Pay
pay_ord_user_0156_04,ord_user_0156_04,Success,Credit Card
pay_ord_user_0156_05,ord_user_0156_05,Success,Credit Card
pay_ord_user_0156_06,ord_user_0156_06,Success,Apple Pay
pay_ord_user_0156_07,ord_user_0156_07,Success,Apple Pay
pay_ord_user_0156_08,ord_user_0156_08,Success,Google Pay
pay_ord_user_0156_09,ord_user_0156_09,Success,Credit Card
pay_ord_user_0157_00,ord_user_0157_00,Success,Apple Pay
pay_ord_user_0157_01,ord_user_0157_01,Success,Credit Card
pay_ord_user_0157_02,ord_user_0157_02,Success,Apple Pay
pay_ord_user_0157_03,ord_user_0157_03,Success,Apple Pay
pay_ord_user_0157_04,ord_user_0157_04,Success,Cash
pay_ord_user_0157_05,ord_user_0157_05,Success,Google Pay
pay_ord_user_0157_06,ord_user_0157_06,Success,Credit Card
pay_ord_user_0157_07,ord_user_0157_07,Success,Cash
pay_ord_user_0158_00,ord_user_0158_00,Success,Credit Card
pay_ord_user_0158_01,ord_user_0158_01,Success,Google Pay
pay_ord_user_0158_02,ord_user_0158_02,Failed,Credit Card
pay_ord_user_0158_03,ord_user_0158_03,Success,Apple Pay
pay_ord_user_0158_04,ord_user_0158_04,Success,Google Pay
pay_ord_user_0158_05,ord_user_0158_05,Success,Credit Card
pay_ord_user_0158_06,ord_user_0158_06,Success,Credit Card
pay_ord_user_0158_07,ord_user_0158_07,Success,Cash
pay_ord_user_0159_00,ord_user_0159_00,Success,Cash
pay_ord_user_0159_01,ord_user_0159_01,Success,Cash
pay_ord_user_0160_00,ord_user_0160_00,Success,Google Pay
pay_ord_user_0160_01,ord_user_0160_01,Success,Cash
pay_ord_user_0161_00,ord_user_0161_00,Success,Apple Pay
